"","COMID","Order","Ct_Area","Ws_Area","FertCat","BFICat","Ws_CnDn","Ws_MnDn","Ws_DmDn","Ws_DmNr","Ct_Elev","W_NPDES","Ws_SFDn","Ws_TRI","W_B_TRI","Ct_Ag_K","Ct_Kf","Ct_NnCr","Ct_PctS","Ct_PctA","Ws_PctC","Ws_PctA","Ws_MD_1","W_NABDN","Ct_Ow","Ws_Ow","Ct_B_Cr","Ws_B_Ow","Ws_B_Bl","Ct_Ps97","Ct_Pr10","Ct_Tmx10","Ct_Tmn10","Ct_B_RD","Ct_RdCr","Ct_RdCS","Ws_RdCr","Ws_RdCS","Ct_Rnff","Ct_Om","Ct_Perm","Ct_RckD","Ct_WtDp","Ct_B_Pp","Ws_B_Pp","Ct_WtIn","Ws_WtIn","Ct_CaO","BIO17_x","HUC8_B1","PctGlTC","PctGlLC","PctGlTW","PctGlLW","PctElWs","PLLUC10","PHLUC10","PFrC100","PHGC100","PWtC100","PLLUW10","PHLUW10","PWtW100"
"9.40221",13784350,4,4.3911,112.1031,46.90674319,13,0,0.401416196,0,0,117.3981185,0,0,0.01784072,0,0.377476942,0.400914122,0,0,0,0,0,0,0,0.7173601,1.258841,100,0.791762826,0.227232381,128.0637814,1142.952291,19.07728996,13.27550013,0.010789122,0,0,0.597664115,0.003213018,327,0.840168067,2.010016397,152.4,35.83931338,60.03707015,36.58150562,1169.281615,924.6030235,9.899538,238.25,98.40285314,0,100,61.16378584,38.83621416,0,0,0,0,0,0,4.214450559,0.16687378,3.788389846
"9.40222",13784352,4,0.6984,124.2891,44.57989691,13,0,0.386196376,0,0,116.1659794,0,0,0.016091516,0,0.363917526,0.4,0,0,0,0,0,0,0,0,1.145555,81.34715026,0.739267363,0.212166418,126.4622002,1142.884635,19.09369865,13.28628537,1.306677802,0,0,0.619523353,0.003228498,327,0.85,1.96,152.4,29.87,61.52327512,37.2860692,1037.497423,930.3375767,9.899538,239,98.40285314,0,100,55.16694545,44.83305455,0,0,0,18.65284974,0,0,4.879827614,0.155809714,3.809050223
"9.40332",13784572,4,0.0927,85.9356,45.66990291,12.7184466,0,1.780402999,0.011636621,775.0911147,128.4860194,0,0,0.023273242,0,0.372815534,0.4,0,0,0,0,0,0,775.0911147,0,1.685099,98.48484848,0.306748466,0.075341729,60.16914994,1185.940251,19.05987184,13.24886203,1.299766262,0,0,0.51201132,0.002463586,327,0.85,1.96,152.4,29.87,143.4436739,31.65528315,1012.291262,871.7982175,12.06018,241,98.40285314,0,100,84.08319718,15.91680282,0,0,0,1.515151515,0,0,5.844365515,0.511247444,0.113012593
"9.40337",13784582,4,1.4517,100.2861,26.42901426,12.65344079,0,1.535606629,0.009971472,664.1789839,129.5758524,0,0,0.019942943,0,0.216218227,0.401921885,0,0,0,0,0,0,664.1789839,0,1.605507,58.2781457,0.293434941,0.061314764,66.96028754,1185.298654,19.06457013,13.26624416,1.554960706,0,0,0.508545053,0.002428572,327,0.85,1.96,152.4,29.87,130.3720753,32.86028985,1074.046497,875.7555125,12.06018,241,98.40285314,0,100,79.06290104,20.93709896,0,0,0,41.7218543,0,0,5.465773223,0.459860728,0.210222047
"9.40343",13784594,4,0.1224,132.6816,7.926470588,13.79411765,0,1.296336493,0.00753684,502.0132407,126.7567647,0.00753684,0.00753684,0.04522104,0,0.064705882,0.4,0,0,0,0,0,0,502.0132407,0,1.38919,5.882352941,0.2642651,0.048680413,24.43713347,1184.569848,19.053146,13.25322341,3.566594124,0,0,0.836589248,0.003740651,327,0.85,1.96,152.4,29.87,515.988266,122.0901604,1034.691176,886.3615422,12.06018,241,98.40285314,0,100,78.85215433,21.14784567,0,0,0,94.11764706,0,0,12.215306513,3.028617128,0.17733579
"9.40344",13784596,4,1.4292,103.8024,16.87846348,13,0,1.483588048,0.009633689,641.6799612,131.3992443,0,0,0.019267377,0,0.138576826,0.404093199,0,0,0,0,0,0,641.6799612,0,1.569328,53.40136054,0.307873983,0.059044325,41.64860482,1185.847677,19.07799035,13.27197428,3.234582633,0.699692135,0.000757907,0.510585497,0.002411313,327,0.686996222,1.807128463,152.4,56.66073678,348.0136715,36.72395851,970.738665,876.6469186,12.05757,241,98.40285314,14.10579345,85.89420655,77.48144552,22.51855448,0,8.163265306,0,37.41496599,0,1.020408163,5.558601493,0.442832441,0.215090042
"9.40346",13784600,4,1.4346,108.4149,34.42910916,13.23212045,0,1.420468958,0.009223824,614.3797578,129.1246487,0,0,0.027671473,0,0.285545797,0.404730238,0,0,0,0,0,0,614.3797578,0,1.559011,49.34640523,0.307592683,0.05666181,50.87038272,1185.446627,19.07489561,13.26540879,1.610538561,0.697058413,0.000273972,0.507310342,0.002385143,327,0.781737767,1.893776662,152.4,41.4756399,428.711271,41.67954261,979.7672522,876.958692,11.53581,241,98.40285314,37.57841907,62.42158093,77.4300396,22.5699604,0,13.725490196,0,36.2745098,0.653594771,0,5.589282823,0.424963575,0.206410879
"9.40347",13784602,4,0.5139,144.5913,1.201401051,13.76357268,0,1.189559814,0.006916045,460.6634009,128.1453065,0.006916045,0.006916045,0.041496273,0,0.009807356,0.4,0,0,0,0,0,0,460.6634009,12.95972,1.44656,0,0.268308081,0.044191919,23.67624635,1184.235656,19.05567417,13.25590893,3.566594124,1.945903872,1.95e-05,0.829925452,0.003649954,327,0.85,1.96,152.4,29.87,599.1538363,117.5169105,977.1628722,883.1593457,11.77709,241,98.40285314,7.00525394,92.99474606,80.07929938,19.92070062,0,47.3372781,0,47.33727811,0,5.325443787,11.957070707,2.8125,0.18939394
"9.40349",13784610,4,2.0691,149.3694,22.1661592,14,0,1.158202416,0.006694812,445.9274791,129.6461462,0.006694812,0.006694812,0.04016887,0,0.182818617,0.404836886,0,0,0,0,0,0,445.9274791,3.305785,1.475001,0.643776824,0.310774523,0.042241197,36.03652903,1184.02871,19.05076013,13.25158324,2.456164667,0,0,0.917189197,0.004265503,327,0.816424532,1.928577642,152.4,35.37676816,140.6679741,134.2563884,926.5432797,883.6980526,10.86852,241.666666666667,98.40285314,57.63375381,42.36624619,79.40180519,20.59819481,0,5.364806867,0.214592275,51.07296137,34.12017167,5.364806867,13.649941164,2.905590924,0.256464412
"9.40355",13784622,4,4.311,181.9467,9.534029228,14,0,0.950827907,0.02198446,9463.969833,131.4478372,0.005496115,0.005496115,0.03297669,0,0.077851775,0.401219207,0,0,0,0,0,0,7633.545868,1.127349,2.125018,0,0.313068067,0.035346395,10.81478551,1182.933091,19.0595928,13.25692285,1.34353338,0.231964741,9.24e-05,0.829913376,0.003784161,327,0.796002088,2.005649269,152.4,38.48197077,82.4445526,119.1065401,950.2496868,880.160791,10.67862,242,98.40285314,48.22546973,51.77453027,81.78548993,18.21451007,0,4.838709678,1.759530792,34.16422287,9.970674487,49.26686217,12.55049485,2.529791961,1.292668148
"9.40358",13784628,4,0.7974,214.6491,18.96952596,14,0,1.01561106,0.023293832,8194.502004,126.9653386,0.004658766,0.004658766,0.032611364,0,0.094435666,0.120936795,0,0,0,0,0,0,6470.553475,5.530474,2.062902,0,0.320405847,0.031150568,3.782274808,1180.337199,19.07082855,13.26123439,1.273282886,1.254075746,0.000241159,0.754720146,0.003323532,327,0.85,1.96,152.4,29.87,20.98164919,111.1275284,946.8961625,884.4304295,10.67862,242,98.40285314,42.7765237,9.029345372,83.46995166,16.31956528,0,0.440528634,0,40.08810573,0.881057269,55.947136567,12.464677481,2.605522551,3.048305632
"9.40359",13784630,4,0.531,208.9683,3.488135593,14,0,1.043220431,0.019141659,8240.188009,126.0431864,0.004785415,0.004785415,0.033497904,0,0.028474576,0.403627119,0,0,0,0,0,0,6646.455371,4.576271,2.062131,0,0.304556904,0.032058621,5.99931161,1181.922531,19.07063644,13.26038014,0.038294222,0,0,0.765666371,0.003412914,327,0.516610169,2.236237288,152.4,81.98359322,20.98164919,113.755321,1079.488136,886.1889339,10.67862,242,98.40285314,22.37288136,77.62711864,83.45988363,16.54011637,0,0,0,42.85714286,3.759398496,53.38345865,12.752461645,2.681474696,2.491412869
"9.40360",13784632,4,0.09,209.0583,4.41,14,0,1.042771323,0.019133419,8236.640593,126.5148,0.004783355,0.004783355,0.033483483,0,0.036,0.3408,0,0,0,0,0,0,6643.59406,0,2.061243,0,0.304159901,0.032016832,2.012666969,1181.216553,19.05597305,13.25189018,1.273282886,0,0,0.765336751,0.003411445,327,0.85,1.96,152.4,29.87,20.98164919,113.6343866,933.57,886.2093316,10.67862,242,98.40285314,0,100,83.42395399,16.57604601,0,0,0,70.1754386,0,29.8245614,12.735838269,2.677979281,2.527042788
"9.40361",13784634,4,4.7934,213.7617,3.606458881,14,0,1.019827219,0.023390533,8228.520263,139.4021104,0.004678107,0.004678107,0.032746746,0,0.030176493,0.40173113,0,0,0,0,0,0,6497.415019,1.558393,2.050835,0,0.309008263,0.031348664,5.901991908,1183.354172,19.15812759,13.32852893,1.307238233,0.208620186,2.09e-06,0.753175148,0.00333643,327,0.565583928,2.196584679,152.4,74.50292339,20.98164919,111.7007931,796.4543748,884.176723,10.67862,242,98.40285314,92.24558768,6.346226061,83.65689457,16.31152821,0,3.235591507,0,81.799797778,0.505561173,13.95348837,12.54170492,2.622091851,2.745247318
"9.40378",13784698,5,3.429,1292.1255,14.5511811,12,0,0.123053063,0.03405242,196746.5349,121.3474278,0.001547837,0.001547837,0.008513105,0.003791037,0.082275591,0.398997375,0,0,0,0,0,0,184937.0156,1.023622,7.386179,2.654867257,0.203010007,0.034119329,54.47158176,1122.791191,19.0392396,13.2578465,1.464012094,0.291630213,0.000398107,0.623004499,0.003369283,327,0.755367454,1.759419948,152.4,45.55856955,77.13982644,29.72424334,955.9451444,957.1578176,30.23691,232,98.40285314,49.42257218,50.57742782,82.78624638,10.560947834,0,2.654867257,0,81.94690265,0,12.743362831,7.381716816,0.848888904,6.897904732
"9.40384",13784710,5,0.6201,1383.5898,0,13,0,0.138046696,0.033969606,184170.0135,114.2921335,0.001445515,0.001445515,0.008673091,0.003561379,0,0.389375907,0,0,0,0,0,0,173105.52,1.596517,6.977588,0,0.210904872,0.032052412,22.24741096,1124.844838,19.02899716,13.24184362,0.258520466,0,0,0.625908055,0.003377353,327,0.841001451,2.007416546,152.4,35.44934688,10.22526544,30.42216464,1194.050798,954.3650797,9.899538,235,98.40285314,0,100,81.50153319,12.285454836,0,0,0,45.83333333,0,54.16666667,7.350900192,0.806118164,7.082300979
"9.40393",13784728,4,4.5036,83.3589,29.35691447,12.44484412,0,1.835436888,0.01199632,799.0498915,134.4994005,0,0,0.023992639,0,0.242693845,0.40569944,0,0,0,0,0,0,799.0498915,0.8992806,1.730709,32.84023669,0.318524728,0.078234144,38.67770443,1183.986128,19.02416416,13.25667304,1.265951373,0.222044587,0.000267772,0.51584174,0.002506699,327,0.832901679,1.943717026,152.4,32.72359113,111.9253092,31.26318621,959.25,869.1529459,12.06018,240.6,98.40285314,11.33093525,88.66906475,86.29900347,13.70099653,0,3.698224852,1.183431953,57.10059172,4.289940828,0,5.839620006,0.525286393,0.117351215
"9.40396",13785238,4,1.7406,189.3447,35.57807653,11,0,1.320343268,0.015844119,8162.628476,123.575212,0,0,0,0,0.233510858,0.400253361,0,0,54.4467425,0,0.500515726,0,0,0.1034126,3.831583,24.24969988,0.734794148,0.0285144,94.92095653,1121.735844,19.25770514,13.44437881,0.640069409,0,0,0.48060495,0.00234068,327,0.849689762,1.953759049,152.4,29.94366081,2.294433654,3.860092489,1010.411065,897.2304369,12.06018,216.833333333333,98.40285314,0,45.5532575,96.45788871,3.041595566,0,0,0,46.45858343,14.04561825,15.24609844,5.022921191,0.214954706,0.901493716
"9.40398",13785244,4,0.1593,194.0661,22.74576271,11,0,1.447960257,0.01545865,7964.041324,121.9346328,0,0,0,0,0.149152542,0.4,0,0,100,0,0.822245616,0,0,0,3.88074,30.76923077,0.716087384,0.027788466,240.3345729,1123.623862,19.2620985,13.4406634,1.283314347,0,0,0.479218163,0.002314359,327,0.85,1.96,152.4,29.87,2.294433654,3.820233149,1003.050847,899.7300224,12.06018,217,98.40285314,0,0,94.37598839,4.801765996,0,0,0,61.53846154,0,7.692307692,4.931383865,0.209482279,0.931982386
"9.40399",13785246,4,0.5814,238.4505,31.63312694,11,0,1.211991587,0.012581228,6481.640592,121.9770433,0,0,0,0,0.207430341,0.4,0,0,44.58204334,0,1.044745136,0,0,0,3.232369,41.66666667,0.579418906,0.021770075,181.5940043,1123.882011,19.25290607,13.43656053,1.283314347,1.71998624,1.72e-05,0.494861617,0.002477221,327,0.85,1.96,152.4,29.87,2.294433654,6.055774725,1249.495356,896.0235256,12.06018,217.666666666667,98.40285314,0,55.41795666,94.04480175,4.910453113,0,12.179487183,0,27.56410256,0,18.58974359,4.638700494,0.192581429,1.150464707
"9.40400",13785248,5,1.2582,411.0579,27.18526466,11.94563662,0,0.150830333,0.007298242,1254.311473,119.4453004,0,0,0,0,0.172131617,0.403090129,0,0,77.25321888,0,0.236463038,0,0,0,0.4527829,33.86454183,0.077295586,0,49.88219999,1150.695051,19.09122775,13.29194028,0.468825749,0,0,0.586292101,0.003169028,327,0.840243205,1.951187411,152.4,31.41440629,22.12110426,10.35514201,1259.322604,912.2935886,9.899538,224.5,98.40285314,17.45350501,5.293276109,90.96470351,8.798833449,0,0,0,41.83266932,10.55776892,13.74501992,3.866641832,0.044701062,2.701620414
"9.40401",13785250,4,0.4365,240.6969,31.56907216,11,0,1.200680192,0.012463808,6421.148091,120.1534021,0,0,0,0,0.207010309,0.4,0,0,24.53608247,0,1.749918674,0,0,0,3.202202,34.84320557,0.570693409,0.021442238,158.7454773,1124.88319,19.25955814,13.43780127,1.252775319,0,0,0.490243123,0.002454101,327,0.85,1.96,152.4,29.87,2.294433654,5.999132507,1007.721649,898.4329927,12.06018,218,98.40285314,0,75.46391753,93.16709106,5.082990267,0,0,0,46.34146341,0,18.81533101,4.572144884,0.189681336,1.222207561
"9.40407",13785262,5,1.9242,417.2175,14.8362956,11.39616464,0,0.151000378,0.007190494,1235.793417,119.24058,0,0,0,0,0.097287184,0.4,0,0,31.898971,0,0.593215769,0,0,0.4677268,0.4497654,1.515151515,0.076474436,0,57.04684435,1151.461429,19.10351354,13.30130535,0.577769174,0,0,0.584826859,0.003161182,327,0.848695042,1.958952292,152.4,30.05361085,24.40261501,10.39935015,1104.958372,913.3345521,9.899538,225.333333333333,98.40285314,0,68.101029,90.42377177,8.983012458,0,0,0,22.72727273,0,75.75757576,3.856891452,0.04422618,2.946569246
"9.40409",13785266,5,13.8501,742.0059,11.11072844,10.09818702,0,0.107815854,0.009433887,8283.533648,128.7913302,0,0,0.001347698,0,0.072451751,0.40557866,0,0,8.363116512,0,6.394437025,0,7548.771081,11.5927,2.260171,3.250641574,0.283135247,0.020107494,27.69197767,1137.671632,19.14422629,13.40270073,1.732911645,0,0,0.529645384,0.002649939,327,0.691770745,1.284891156,152.4,153.1578049,2.294433654,16.01888092,841.8751706,901.3955553,11.52216,218,98.40285314,15.29664046,76.34024303,87.64183681,5.963726164,0,0.855431994,0,80.83832335,3.250641574,11.035072712,5.205123607,0.107602263,3.092206444
"9.40427",13785302,5,0.6156,742.6215,17.83625731,11,0,0.10772648,0.009426067,8276.66697,118.7652339,0,0,0.001346581,0,0.116959064,0.4,0,0,90.49707602,0,6.464154351,0,7542.513488,0,2.258297,21.4057508,0.282654456,0.020073349,124.5674116,1134.990433,19.22233147,13.42121688,1.102426959,1.624431449,1.62e-05,0.530552913,0.002647756,327,0.85,1.96,152.4,29.87,2.294433654,15.99557548,955.5438596,901.4404419,12.06018,220,98.40285314,0,9.502923977,87.56918565,5.966660001,0,5.750798722,0,67.41214058,0,5.431309904,5.206050216,0.107419544,3.096178468
"9.40428",13785304,5,4.689,746.6949,42.8756238,10.49117083,0,0.107138806,0.009374646,8231.515764,119.4137697,0,0,0.001339235,0,0.271817658,0.387309021,0,0,90.78694818,0,6.924394421,0,7501.367265,0,2.245978,50.4950495,0.281743457,0.020008652,177.8066388,1133.326807,19.21724304,13.42146753,1.106849902,0.853060354,8.53e-06,0.531676325,0.002633352,327,0.848493282,1.943489443,152.4,30.18564299,2.294433654,15.95141649,1034.225336,902.229683,11.84486,220,98.40285314,0,9.213051823,87.09147471,5.984130868,0,6.160616062,0,28.05280528,0,15.291529156,5.209820463,0.107073329,3.152173913
"9.40431",13785310,5,0.1368,772.101,14.44736842,11,0,0.143763575,0.010361339,7960.656494,117.4192763,0,0,0.001295167,0,0.094736842,0.4,0,0,100,0,6.2520836,0,7254.533643,0,2.325356,13.1147541,0.292001471,0.171209495,150.0949672,1135.344849,19.21971893,13.40944099,0,0,0,0.534904112,0.002617221,327,0.85,1.96,152.4,29.87,2.294433654,15.59182769,961.7105263,901.1290422,12.06018,220,98.40285314,0,0,87.57766147,6.170254928,0,0,0,72.13114754,0,14.75409836,5.146788509,0.114489786,3.093850113
"9.40435",13785318,4,6.1533,259.8588,46.26970894,11.14070499,0,1.11214244,0.011544731,5947.654803,122.4330423,0,0,0,0,0.296878748,0.393115401,0,0,35.8636829,0,2.470110691,0,0,0.2047682,3.216131,43.15068493,0.552565368,0.020701296,198.3219102,1126.533666,19.25459422,13.44122191,0.834887597,0.162514423,1.66e-05,0.465637492,0.002288544,327,0.828952757,1.665702794,152.4,33.38443908,2.294433654,5.871115747,1055.554483,905.3210486,11.7981,219,98.40285314,26.00555799,38.1307591,91.15996841,6.369920896,0,2.910958904,0,30.22260274,2.311643836,21.404109585,4.584540909,0.183126851,1.82649129
"9.40444",13785338,5,6.2964,425.8314,49.03930818,12,0,0.147945877,0.007045042,1210.795258,119.4247041,0,0,0,0,0.292084048,0.405357347,0,0,90.33733562,0,2.132745495,0,0,0,0.4455284,74.65388711,0.079807012,0,177.3953407,1151.998399,19.15088166,13.3522424,0.378458206,0.158820914,9.85e-05,0.577693425,0.003112618,327,0.740330189,1.860663236,152.4,47.27876787,24.32137394,10.53279422,1085.297313,915.9870547,9.899538,225.4,98.40285314,9.548313322,0.114351058,89.06426346,8.802991043,0,2.129925453,0,19.16932907,0,4.04685836,3.821667603,0.043531098,3.09252172
"9.40445",13785340,5,0.0486,458.1918,39.31481481,12,0,0.148409465,0.006547476,1125.281247,115.8688889,0,0,0,0,0.237037037,0.4,0,0,100,0,3.451764087,0,0,5.555556,0.421723,66.66666667,0.074718743,0,183.49698,1153.408879,19.17552552,13.35690339,0,0,0,0.580542908,0.003081668,327,0.85,1.96,152.4,29.87,20.45860966,10.61986993,1723.222222,922.8672918,9.899538,226,98.40285314,0,0,87.28525914,9.262976771,0,0,0,33.33333333,0,0,3.816599448,0.040755678,3.696879644
"9.40447",13785344,5,0.3528,560.5731,20.46683673,12,0,0.156982203,0.008919443,4099.328419,115.9743367,0.001783889,0.001783889,0.003567777,0,0.117346939,0.4,0,0,100,0,3.304439689,0,3051.942307,0,0.8634378,31.03448276,0.101248973,0,50.09383127,1153.778156,19.17843553,13.35985734,0,0,0,0.583331594,0.002846795,327,0.85,1.96,152.4,29.87,21.61997966,14.35440275,1414.234694,931.9374658,9.899538,226,98.40285314,0,0,86.70662221,9.988938106,0,0,0,18.96551724,0,50.000000002,4.437253958,0.050270469,4.472655697
"9.40457",13785364,5,0.4311,561.006,15.02713987,12,0,0.156861067,0.008912561,4096.165175,116.4014614,0.001782512,0.001782512,0.003565024,0,0.098538622,0.4,0,0,89.1440501,0,3.370712613,0,3049.587277,3.757829,0.8656592,0,0.101125105,0,39.09754624,1153.919841,19.17464484,13.35999966,0.055166567,0,0,0.582881467,0.002844598,327,0.85,1.96,152.4,29.87,22.68189246,14.36468834,1367.572025,932.2742837,9.899538,226,98.40285314,0,10.8559499,86.63971508,9.989572304,0,0,0,0.584795322,0,99.41520468,4.431825415,0.050208968,4.588816836
"9.40462",13785374,4,0.1296,393.9804,1.083333333,10,0,1.139650602,0.012690987,4217.991377,115.6170139,0,0,0.005076395,0,0.008333333,0.4,0,0,100,0,4.496111989,0,0,0,3.296128,1.98019802,0.523114067,0.015385708,103.2509857,1131.995186,19.22103349,13.40638266,0.07637238,0,0,0.401035178,0.002281475,327,0.85,1.96,152.4,29.87,11.01211217,6.499241412,1036.479167,892.2136053,10.67862,222,98.40285314,0,0,88.64572958,6.858158426,0,0,0,61.38613861,0,36.63366337,4.284327881,0.152673563,2.02144531
"9.40463",13785376,4,0.8361,380.9277,16.66200215,11,0,1.173451025,0.01050068,4203.047035,118.4246394,0,0,0.00525034,0,0.118406889,0.4,0,0,100,0,3.049240053,0,0,0,3.389698,9.708737864,0.545800301,0.01605295,100.6849584,1128.470033,19.30175451,13.45109724,0,0,0,0.409526532,0.002292547,327,0.85,1.96,152.4,29.87,10.56071134,6.363920174,1216.499462,890.562035,10.67862,220.333333333333,98.40285314,0,0,90.53284915,6.4179108,0,0,0,79.61165049,0,10.67961165,4.423205157,0.159294659,1.632461535
"9.40464",13785378,4,2.2401,398.4309,34.79389313,10,0,1.129430473,0.012549227,4170.876129,120.6161671,0,0,0.005019691,0,0.244580153,0.396789875,0,0,41.82402571,0,4.688265895,0,0,1.36601,3.266991,23.58722359,0.515145511,0.015151339,118.2852027,1132.206768,19.20917419,13.40439065,0.59694501,0,0,0.399065434,0.002265315,327,0.793973483,2.04057051,152.4,42.33631579,11.01211217,6.491071804,955.2466854,892.8968333,10.80185,221.4,98.40285314,18.40096424,39.77501004,87.92254818,7.389185929,0,0,0,47.17444717,5.651105651,23.58722359,4.248202235,0.150347898,2.24123262
"9.40467",13785384,5,4.6134,781.4034,42.6997659,10.38216933,0,0.151010349,0.01023799,7865.886993,119.8930277,0,0,0.002559497,0.005774796,0.302175185,0.389551307,0,0,25.82910652,0,6.874938092,0,7168.170346,0,2.297674,33.18014706,0.288970775,0.169432505,259.7853532,1136.872996,19.20146482,13.39154296,0.478571757,0,0,0.533655216,0.002586115,327,0.766166602,1.98662895,152.4,51.33948888,5.420706945,15.47149158,934.4771752,902.1246058,11.99442,221,98.40285314,39.34841982,34.82247366,86.76738545,6.357676458,0,0,0,63.14338235,1.378676471,2.297794117,5.122474754,0.113301491,3.146974902
"9.40469",13785388,4,0.4833,384.3657,26.62942272,11.49162011,0,1.162954967,0.010406756,4165.452432,134.3541899,0,0,0.005203378,0,0.208007449,0.404916201,0,0,55.49348231,0,3.70334814,0,0,1.675978,3.361486,10.76923077,0.539557368,0.015869334,48.68803874,1128.884379,19.25224693,13.45039127,0,0,0,0.405863478,0.002272041,327,0.677932961,2.112290503,152.4,58.60039106,11.01211217,6.417086789,789.4189944,890.6715948,1.840124,221,98.40285314,44.50651769,0,89.93614675,6.360505113,0,0,0,73.84615385,0,15.38461538,4.377494843,0.157472625,1.827414885
"9.40474",13785398,4,2.7063,389.9241,14.7855005,10.31160625,0,1.151506152,0.012823008,4261.870272,124.6936814,0,0,0.005129203,0,0.114007316,0.402031926,0,0,72.53076156,0,4.191123349,0,0,0.6651147,3.330417,9.595375723,0.530166727,0.015593139,64.73032467,1130.950357,19.23916229,13.43060477,0,0,0,0.405207065,0.002305209,327,0.778882607,2.025290988,152.4,42.18748254,11.01211217,6.497060183,885.0302627,889.5422101,10.67862,222,98.40285314,27.46923844,0,89.53904106,6.269835591,0,0,0,72.71676301,4.739884393,12.94797688,4.333693175,0.154731918,1.949142378
"9.40482",13785414,5,0.6237,784.3986,28.88888889,10,0,0.150433721,0.010198896,7835.851364,116.7863925,0,0,0.002549724,0.005742829,0.222222222,0.4,0,0,84.12698413,0,7.064737239,0,7140.798925,0,2.2889,9.160305344,0.287371174,0.168494609,127.0503288,1135.774839,19.20091979,13.37406866,1.272141337,0,0,0.534167195,0.002581174,327,0.836652237,2.032077922,152.4,38.35116883,8.445220889,15.41291916,961.0981241,902.6317738,11.86082,222,98.40285314,0,15.87301587,86.43606707,6.49919569,0,0,0,79.00763359,0.763358779,11.06870229,5.10549003,0.112674309,3.213285231
"9.40488",13785426,5,0.1008,789.6816,0,10,0,0.160824312,0.010130665,7783.42922,114.7584821,0,0,0.002532666,0.005703241,0,0.4,0,0,100,0,7.035139226,0,7093.026708,0,2.273587,0,0.285390179,0.16733309,32.48932331,1135.05765,19.20712549,13.37561844,0.885228302,0,0,0.535658929,0.002585032,327,0.85,1.96,152.4,29.87,8.445220889,15.36488728,916.9196429,903.1524702,10.80197,222,98.40285314,0,0,86.12859917,6.836261602,0,0,0,88.28828829,0,11.71171171,5.105712423,0.111897588,3.209612927
"9.40490",13785430,4,2.3418,427.3569,26.05572636,10,0,1.055324016,0.011699823,3888.56698,118.5876941,0,0,0.004679929,0,0.1995196,0.402532667,0,0,90.0076864,0,5.440557997,0,0,0,3.376288,4.022988506,0.518710634,0.014595754,75.71688593,1134.116987,19.20092311,13.38150358,1.134237203,0.427021949,0.000136493,0.388434117,0.002146134,327,0.826729439,1.980507302,152.4,33.73880861,8.898852538,6.401420596,909.5499616,898.9246042,10.67862,222,98.40285314,9.992313605,0,86.53064921,8.028792796,0,1.58045977,0,66.66666667,14.79885057,12.93103448,4.227154838,0.144834787,2.723792202
"9.40501",13785452,5,4.3434,1382.9697,25.74595939,12.9848736,0,0.138108593,0.033984837,184252.5922,116.2568566,0.001446163,0.001446163,0.00867698,0.003564121,0.145518027,0.393499793,0,0,0,0,0,0,173183.1376,2.154994,6.980001,3.357314149,0.211067237,0.032077088,72.13126278,1125.029923,19.02212469,13.24655749,1.671542601,0.230234379,2.3e-06,0.626188701,0.003378868,327,0.823116453,2.01875259,152.4,40.38610858,10.7012475,30.43771323,1041.296312,954.2576087,9.929037,234.285714285714,98.40285314,0,100,81.53807708,12.246125133,0,2.038369304,0,54.55635492,2.517985612,36.810551554,7.356559284,0.806738754,7.046053074
"9.40509",13785474,5,2.3148,1219.3533,25.04976672,10,0,0.474841869,0.010661389,6403.588501,117.7020023,0,0,0.003280427,0.003899607,0.187846034,0.394342924,0,0,21.92846034,0,6.504546303,0,4593.609317,0,2.655744,9.798270893,0.35728199,0.118977008,78.35769702,1136.264381,19.20386221,13.37384291,0.177562297,0,0,0.483042938,0.0024263,327,0.847861586,1.971547434,152.4,31.22874806,8.445220889,12.5376831,909.9790047,901.6836542,10.85803,225,98.40285314,0,78.07153966,86.1060039,7.389449801,0,0.384245917,0,83.38136407,0,6.436119116,4.813830814,0.121784725,3.069536621
"9.40521",13785500,5,4.1769,1387.7667,10.61840121,13.32686921,0,0.139072367,0.034587946,183703.6922,115.488983,0.001441164,0.001441164,0.008646987,0.003555339,0.058700711,0.385087266,0,0,0,0,0,0,172584.5071,8.037061,6.980777,0,0.210547199,0.031998055,51.42613691,1126.926639,19.03642728,13.24709636,0.49149049,0,0,0.624024197,0.003367188,327,0.828455074,2.018202973,152.4,38.89223012,10.27974708,30.38800518,994.8761043,954.4870097,9.899538,235,98.40285314,0,100,81.25622988,12.549458057,0,0,0,73.018867926,0,26.98113208,7.338433823,0.804751072,7.116047344
"9.40526",13785510,4,0.8145,613.089,2.165745856,14.61104972,0,0.337634503,0.009786507,10789.87429,114.2198011,0.001631085,0.001631085,0.008155423,0,0.012375691,0.4,0,0,0,0,0,0,10516.25451,2.099448,1.104946,0,0.130638702,0.015705199,7.399072872,1126.756188,19.0571423,13.26257229,0.303899842,0,0,0.577403933,0.00296009,327,0.85,1.959690608,152.4,29.92422099,10.11867487,15.78929576,939.5701657,901.5273968,9.899538,235,98.40285314,0,100,80.68378327,19.31621673,0,0,0,77.50865052,0,22.49134948,4.748681121,0.109222522,5.930854292
